name,PLD,LCD,ASA,Density,VF
20620N2_1.0_0.5,11.42291,12.09765,1235.18,0.776329,0.6186
15091N2_1.0_0.5,11.44976,12.81545,1412.06,0.732217,0.6484
16331N2_1.0_1.0,11.52155,12.16503,1378.84,0.616644,0.726
19353N2_1.0_1.0,11.53737,12.41378,1387.73,0.898103,0.5922
20167N2_1.0_0.5,11.6414,12.61619,1315.4,0.656396,0.6814
16340N2_1.0_1.0,11.71459,12.81094,1180.84,0.994974,0.5776
20169N2_1.0_0.5,11.71803,12.18311,1343.86,0.660184,0.6834
20260N3_1.0_1.0,11.71874,11.9102,900.615,1.50004,0.435
20260N3_1.0_0.5,11.71874,11.9102,890.634,1.14895,0.4498
16420N2_1.0_1.0,11.76505,12.36771,1221.36,0.776165,0.6402
16420N2_1.0_0.5,11.76505,12.36771,1271.33,0.759465,0.6458
15110N2_1.0_1.0,11.79346,12.82192,1620.8,0.563886,0.7272
12062N2_1.0_1.0,11.81078,12.21349,1305.01,0.942253,0.6
17040N2_1.0_0.5,11.82923,12.39689,1235.79,0.824993,0.612
15031N2_1.0_1.0,11.87695,12.69462,1405.42,0.620061,0.714
07002N2_1.0_1.0,11.91002,12.89727,1233.52,0.878206,0.602
20321N2_1.0_1.0,11.92432,13.0608,1428.71,0.674589,0.7178
20165N2_1.0_0.5,11.93145,12.87858,1449.84,0.530352,0.7492
20450N2_1.0_1.0,11.9811,13.16771,1379.79,0.888248,0.6162
15110N2_1.0_0.5,11.99216,13.08552,1545.15,0.526755,0.7378
17190N2_1.0_1.0,11.99584,12.74327,1152.04,0.80595,0.6174
19353N2_1.0_0.5,12.01891,12.77102,1381.84,0.779456,0.6258
11003N2_1.0_1.0,12.04273,12.60211,1872.92,0.598964,0.714
19530N2_1.0_1.0,12.05772,13.15152,1359.38,0.531864,0.7454
21051N2_1.0_1.0,12.23195,13.57156,1507.53,0.706055,0.6724
12061N2_1.0_1.0,12.25113,12.66013,1301.73,0.919106,0.6104
20671N2_1.0_1.0,12.25628,13.45322,1347.51,0.857282,0.597
20310N2_1.0_1.0,12.26458,12.87487,1426.34,0.48597,0.7836
20350N2_1.0_1.0,12.2796,13.19787,1245.37,0.835888,0.6494
20360N2_1.0_0.5,12.32434,13.40093,1341.48,0.526055,0.7518
19180N2_1.0_1.0,12.34014,13.07732,1353.78,0.57593,0.7576
11003N2_1.0_0.5,12.3481,13.11535,1931.59,0.546104,0.7302
14091N2_1.0_1.0,12.36724,13.04516,1465.52,0.646581,0.6982
18032N2_1.0_0.5,12.3844,13.52504,1063.93,0.87079,0.5908
20520N3_1.0_1.0,12.40206,13.17717,1319.21,0.92437,0.603
17030N2_1.0_1.0,12.42034,13.60878,1549.85,0.630817,0.711
13010N2_1.0_1.0,12.42895,13.43959,1223.34,0.640763,0.6934
10010N2_1.0_0.5,12.435,13.36599,1275.75,0.809153,0.6338
16140N2_1.0_0.5,12.44786,13.42293,1343.2,0.666911,0.7066
17191N2_1.0_1.0,12.46962,13.02519,1286.67,0.933567,0.6034
19360N2_1.0_1.0,12.49563,13.36728,1353.58,0.560491,0.746
20672N2_1.0_1.0,12.52458,13.97013,1314.34,0.82157,0.6246
12062N2_1.0_0.5,12.59408,13.29762,1266.44,0.890865,0.6154
07002N2_1.0_0.5,12.60413,13.28381,1240.06,0.790666,0.6292
18031N2_1.0_1.0,12.63875,13.77561,1112.4,0.926241,0.6114
12060N2_1.0_1.0,12.65052,13.53728,1315.27,0.917993,0.6142
2016bN2_1.0_1.0,12.69273,13.44179,1301.11,0.570275,0.7408
16142N2_1.0_1.0,12.70463,13.68879,1415.24,0.579213,0.7376
19270N2_1.0_1.0,12.73649,14.86775,1276.74,0.893393,0.6276
20610N2_1.0_1.0,12.74296,13.61527,1498.44,0.589874,0.7342
12060N2_1.0_0.5,12.78197,14.07302,1262.34,0.868251,0.6312
20280N2_1.0_1.0,12.79327,13.38202,1300.36,0.81705,0.6264
15140N2_1.0_1.0,12.81719,13.33649,1307.16,0.560214,0.745
11030N2_1.0_1.0,12.82899,13.77775,1298.97,0.75862,0.6652
21051N2_1.0_0.5,12.83268,13.91022,1490.4,0.627675,0.6954
20471N2_1.0_1.0,12.87241,13.57639,1302.06,0.622511,0.7254
20360N2_1.0_1.0,12.88441,14.01735,1211.22,0.618799,0.721
20450N2_1.0_0.5,12.90274,13.68594,1369.57,0.71621,0.67
20471N2_1.0_0.5,12.9111,14.30377,1353.61,0.526728,0.754
20670N3_1.0_1.0,12.93426,13.61347,1576.72,0.570623,0.7222
20630N2_1.0_0.5,12.97435,13.5786,1434.47,0.64235,0.6988
19522N2_1.0_1.0,12.97749,13.39593,1331.62,0.69162,0.6646
19522N2_1.0_0.5,12.97749,13.39593,1302.44,0.636015,0.6788
20090N2_1.0_1.0,13.05346,14.40138,1276.38,0.939551,0.603
13020N2_1.0_1.0,13.07201,14.38538,1436.96,0.319457,0.8526
20350N2_1.0_0.5,13.14545,13.96444,1259.35,0.73988,0.6724
13020N2_1.0_0.5,13.15925,15.351,1354.43,0.296729,0.857
15131N2_1.0_1.0,13.20087,14.22145,1271.54,0.47487,0.7698
19360N2_1.0_0.5,13.22429,13.98182,1368.18,0.468337,0.7758
16050N2_1.0_0.5,13.22698,13.47561,1211.16,0.832341,0.6486
20310N2_1.0_0.5,13.24155,13.92541,1386.53,0.401024,0.8076
18031N2_1.0_0.5,13.25982,13.82111,1358.34,0.764113,0.6478
20401N2_1.0_0.5,13.27109,14.42983,2184.57,0.511217,0.7584
16481N2_1.0_0.5,13.28241,14.34691,1283.9,0.746711,0.668
16050N2_1.0_1.0,13.3047,13.49504,1217.31,0.854025,0.6416
20520N3_1.0_0.5,13.30839,13.76603,1358.13,0.792163,0.6264
11030N2_1.0_0.5,13.31361,14.80854,1345.87,0.655382,0.6952
15150N2_1.0_1.0,13.34386,14.08286,1331.73,0.659126,0.6976
15150N2_1.0_0.5,13.34386,14.08286,1357.42,0.601888,0.7114
19311N2_1.0_1.0,13.36669,14.48733,1399.33,0.669456,0.6856
20671N2_1.0_0.5,13.36811,14.01075,1312.5,0.753858,0.634
20070N2_1.0_1.0,13.37846,13.69302,1347.22,0.586417,0.7622
13122N2_1.0_1.0,13.39874,13.99793,1155.28,0.66427,0.7174
17191N2_1.0_0.5,13.42807,13.96611,1294.43,0.763002,0.6454
15240N2_1.0_1.0,13.43334,13.82087,1337.73,0.554094,0.7214
14020N2_1.0_0.5,13.43466,15.20986,1313.64,0.600403,0.723
19310N2_1.0_0.5,13.48547,14.82916,1353.53,0.66702,0.6748
19572N2_1.0_1.0,13.53657,14.12973,1317.87,0.872677,0.6192
20170N2_1.0_1.0,13.55671,14.53035,1362.43,0.880761,0.6486
18033N2_1.0_1.0,13.57637,15.20318,1185.35,0.907353,0.6126
18161N2_1.0_1.0,13.60274,14.13765,1243.81,0.866273,0.6286
14091N2_1.0_0.5,13.62289,14.17151,1465.78,0.563319,0.7308
19310N2_1.0_1.0,13.6441,14.2111,1324.42,0.796214,0.6376
20090N2_1.0_0.5,13.66065,14.79231,1281.61,0.785636,0.6354
19270N2_1.0_0.5,13.66835,14.70694,1290.83,0.780683,0.6596
12061N2_1.0_0.5,13.68065,14.36478,1247.27,0.869212,0.6312
15240N2_1.0_0.5,13.70235,14.60982,1275.79,0.522012,0.7364
17161N3_1.0_1.0,13.73214,16.36033,2078.43,0.465158,0.7938
17190N2_1.0_0.5,13.73761,14.47212,1397.17,0.668144,0.666
17163N3_1.0_1.0,13.76311,16.45878,1928.27,0.442753,0.8026
20470N2_1.0_0.5,13.78558,14.57545,1407.89,0.686223,0.6928
14020N2_1.0_1.0,13.78799,14.64192,1273.42,0.730506,0.6846
16110N3_1.0_1.0,13.79331,22.92042,1404.14,0.23592,0.8906
17161N3_1.0_0.5,13.79558,16.38278,1999.99,0.399185,0.8104
16111N3_1.0_1.0,13.79572,15.89826,1508.29,0.257524,0.8718
17163N3_1.0_0.5,13.81346,16.44821,1942.48,0.37715,0.8154
18161N2_1.0_0.5,13.84822,14.49764,1246.2,0.791767,0.6492
15061N2_1.0_0.5,13.8703,14.80934,1493.71,0.617924,0.6834
15061N2_1.0_1.0,13.93049,14.88848,1436.73,0.677101,0.6746
20670N3_1.0_0.5,13.96242,14.31066,1568.86,0.51079,0.7398
20401N2_1.0_1.0,13.98539,14.363,2051.12,0.611809,0.7246
16111N3_1.0_0.5,14.00555,16.14083,1446.24,0.225352,0.8824
20672N2_1.0_0.5,14.0825,15.00983,1314.62,0.722674,0.6558
19292N2_1.0_1.0,14.08633,15.1374,1031.85,1.00236,0.5672
15072N2_1.0_1.0,14.14375,15.94429,1324.89,0.754788,0.692
20182N2_1.0_1.0,14.24095,15.11126,1279.23,0.661379,0.6828
13123N2_1.0_1.0,14.2846,14.48897,1262.14,0.828249,0.6308
19000N3_1.0_1.0,14.32675,17.10664,1451.92,0.267561,0.8786
16390N2_1.0_1.0,14.33331,15.14716,1233.73,0.797182,0.664
16390N2_1.0_0.5,14.33331,15.16657,1226.21,0.722333,0.6828
20491N2_1.0_0.5,14.38002,15.24993,1362.77,0.749076,0.6248
20610N2_1.0_0.5,14.43185,15.39542,1344.41,0.493274,0.7648
19292N2_1.0_0.5,14.43881,15.44518,1219.81,0.833252,0.6072
19061N2_1.0_1.0,14.44457,14.92422,1230.97,0.791902,0.6458
19572N2_1.0_0.5,14.45993,14.91783,1316.61,0.743748,0.653
20181N2_1.0_0.5,14.46039,16.11743,1334.48,0.636228,0.6994
20182N2_1.0_0.5,14.47194,15.49735,1364.58,0.60165,0.7012
13010N2_1.0_0.5,14.47442,15.40256,1170,0.609947,0.7064
16312N2_1.0_1.0,14.47722,15.5937,1331.58,0.707475,0.7094
19061N2_1.0_0.5,14.5027,15.13608,1261.46,0.675995,0.6768
20490N2_1.0_1.0,14.50294,15.88294,1182.92,0.77164,0.6406
15131N2_1.0_0.5,14.50899,15.36109,1250.93,0.446865,0.7836
20091N2_1.0_1.0,14.51496,15.0348,1157.33,0.967645,0.5964
20091N2_1.0_0.5,14.51496,15.03616,1268.46,0.825849,0.6262
18033N2_1.0_0.5,14.53927,15.30465,1358.13,0.743968,0.6532
19570N2_1.0_1.0,14.54183,15.09156,1167.62,0.844165,0.6402
20181N2_1.0_1.0,14.56579,15.75777,1286.1,0.689297,0.6842
18101N2_1.0_0.5,14.6336,15.73278,1279.14,0.530139,0.7438
19180N2_1.0_0.5,14.67377,15.4175,1302.28,0.487316,0.7856
21201N2_1.0_0.5,14.70063,14.92514,1470.06,0.680125,0.6838
19530N2_1.0_0.5,14.71254,15.30097,1321.97,0.454017,0.7678
15111N2_1.0_1.0,14.73004,15.00214,1188.39,0.541955,0.7324
19060N2_1.0_1.0,14.73481,15.33326,1195.23,0.844266,0.6326
19430N2_1.0_0.5,14.75259,15.64882,1276.91,0.681485,0.6772
13123N2_1.0_0.5,14.77197,15.19991,1282.49,0.722607,0.664
15161N2_1.0_1.0,14.77734,15.54098,1184.77,0.602429,0.6924
15161N2_1.0_0.5,14.77734,15.54098,1188.58,0.557962,0.7062
19290N2_1.0_1.0,14.78875,15.40772,1355.8,0.911233,0.6108
16080N2_1.0_1.0,14.86686,15.67341,1236.62,0.715001,0.6824
13122N2_1.0_0.5,14.87276,15.4028,1108.18,0.533433,0.7598
19060N2_1.0_0.5,14.90181,15.10181,1188.03,0.724569,0.6508
19570N2_1.0_0.5,14.90299,15.43575,1281.34,0.712041,0.6754
16170N2_1.0_1.0,14.90514,15.30226,1224.26,0.772502,0.6516
16480N2_1.0_0.5,14.90618,15.56843,1214.33,0.719228,0.675
20280N2_1.0_0.5,14.95132,15.27831,1303.19,0.718915,0.6648
15072N2_1.0_0.5,14.96764,16.31818,1257.26,0.683785,0.695
20201N2_1.0_1.0,15.00015,16.00511,1182.64,0.828744,0.6346
16450N2_1.0_1.0,15.00458,16.37391,1357.11,0.64826,0.7148
20631N2_1.0_0.5,15.00607,16.21676,1350.09,0.560701,0.7436
19000N3_1.0_0.5,15.0651,18.15924,1385.12,0.237369,0.8872
16450N2_1.0_0.5,15.08346,16.36165,1353.23,0.560041,0.7386
16142N2_1.0_0.5,15.09204,15.62639,1237.48,0.48398,0.7744
20611N2_1.0_0.5,15.10772,15.56041,1438.04,0.495629,0.7688
19482N2_1.0_1.0,15.17669,15.53536,1380.93,0.694857,0.654
19482N2_1.0_0.5,15.17669,15.53536,1449.51,0.666623,0.661
19351N2_1.0_1.0,15.23454,15.99915,1053.64,0.860502,0.6302
20331N2_1.0_1.0,15.2431,15.54203,1192.51,0.809342,0.6442
20170N2_1.0_0.5,15.39468,16.43612,1355.34,0.749253,0.6746
16080N2_1.0_0.5,15.40832,16.41807,1204.88,0.603452,0.7126
20331N2_1.0_0.5,15.41398,15.93676,1247.32,0.670956,0.6784
20581N2_1.0_1.0,15.43481,15.98492,1243.24,0.727635,0.6824
20581N2_1.0_0.5,15.43481,15.98492,1265.57,0.6489,0.6998
19380N2_1.0_1.0,15.45126,15.80737,1177.98,0.835686,0.6304
19311N2_1.0_0.5,15.51307,16.85818,1276.33,0.612656,0.708
20580N3_1.0_1.0,15.52393,16.1059,1244.28,0.695048,0.6834
20580N3_1.0_0.5,15.52393,16.1059,1279.15,0.617654,0.7048
19573N2_1.0_1.0,15.58943,16.13993,1286.25,0.75389,0.6526
20261N3_1.0_1.0,15.67841,15.98289,955.53,1.02684,0.5298
19220N2_1.0_1.0,15.72949,16.21435,1199.95,0.526479,0.775
16110N3_1.0_0.5,15.74455,22.92042,1324.72,0.206447,0.9028
20631N2_1.0_1.0,15.75764,16.22497,1268.78,0.634663,0.7288
20180N2_1.0_0.5,15.77424,17.00944,1276.61,0.609931,0.7058
13121N2_1.0_1.0,15.78758,16.50626,1175.9,0.857868,0.6414
15163N2_1.0_1.0,15.8199,16.27714,1202.94,0.783104,0.6654
20040N2_1.0_1.0,15.85181,16.92087,1322.23,0.622224,0.7172
19510N2_1.0_1.0,15.86503,16.56033,1229.53,0.483972,0.7864
07012N3_1.0_0.5,15.92396,18.81368,1216.74,0.205546,0.896
07012N3_1.0_1.0,15.93245,18.01815,1268.62,0.230107,0.8908
13100N2_1.0_1.0,15.93925,16.54336,1254.41,0.688171,0.6946
19521N2_1.0_1.0,15.96228,16.487,1339.37,0.623389,0.6942
19521N2_1.0_0.5,15.96228,16.487,1262.24,0.569771,0.7096
21052N2_1.0_1.0,15.97062,17.2807,1551.97,0.502113,0.7592
18140N2_1.0_1.0,15.97212,16.56872,1309.13,0.6329,0.7314
19430N2_1.0_1.0,15.98011,16.28204,1223.36,0.801632,0.6444
19571N2_1.0_1.0,16.01273,16.91493,1214.91,0.679171,0.682
18112N2_1.0_0.5,16.08433,16.96232,1222.23,0.707243,0.6846
18112N2_1.0_1.0,16.08676,16.58973,1141.44,0.790041,0.6566
20261N3_1.0_0.5,16.12211,16.30044,969.517,0.903257,0.5558
20250N2_1.0_1.0,16.14711,16.7379,1393.09,0.455447,0.7806
19573N2_1.0_0.5,16.14786,16.39396,1304.39,0.681016,0.6654
20180N2_1.0_1.0,16.16696,16.5777,1303.58,0.660962,0.691
18110N2_1.0_1.0,16.24773,16.84222,1211.46,0.749635,0.6592
20361N2_1.0_0.5,16.24887,17.45487,1130.62,0.672907,0.6764
19420N3_1.0_1.0,16.25956,19.32564,1587.07,0.309116,0.8518
19380N2_1.0_0.5,16.28428,16.79799,1195.75,0.716581,0.6676
18083N2_1.0_1.0,16.28671,16.82653,1299.07,0.712117,0.678
18083N2_1.0_0.5,16.31596,16.72932,1318.21,0.651005,0.6918
20320N2_1.0_1.0,16.34414,17.07678,1137.36,0.524397,0.7698
16273N2_1.0_0.5,16.34637,17.67913,1284.93,0.569968,0.7512
19470N2_1.0_1.0,16.3562,17.50022,1463.21,0.714722,0.6794
16171N2_1.0_1.0,16.39833,17.08257,1166.51,0.792876,0.6598
16171N2_1.0_0.5,16.41185,17.28199,1218.1,0.716286,0.6842
20220N2_1.0_1.0,16.41858,16.79373,1189.2,0.697359,0.6866
20220N2_1.0_0.5,16.41858,16.79373,1266.87,0.618327,0.713
21053N2_1.0_1.0,16.42374,18.12135,1566.07,0.487814,0.7624
16271N2_1.0_1.0,16.44316,17.31808,1154.57,0.72384,0.691
20300N2_1.0_1.0,16.46166,17.10579,1213.96,0.722093,0.6918
20000N2_1.0_1.0,16.46452,17.91583,1325.24,0.736699,0.6878
19182N2_1.0_1.0,16.46653,17.42005,1175.64,0.490672,0.7942
20201N2_1.0_0.5,16.54998,16.70458,1199.27,0.714819,0.6564
13160N2_1.0_1.0,16.56244,17.05856,1239.13,0.672941,0.71
16170N2_1.0_0.5,16.56722,17.15971,1224.96,0.656935,0.6832
18070N2_1.0_1.0,16.61245,17.07801,1225.62,0.837045,0.6018
18070N2_1.0_0.5,16.61245,17.07801,1312.98,0.781316,0.6172
15090N2_1.0_1.0,16.64984,17.27331,1210.9,0.670781,0.7134
18140N2_1.0_0.5,16.66969,17.94027,1308.91,0.529262,0.749
16312N2_1.0_0.5,16.67048,17.09187,1264.89,0.62572,0.7258
20000N2_1.0_0.5,16.69745,17.88794,1397.5,0.614895,0.7198
16330N2_1.0_0.5,16.72602,17.55151,1311.53,0.567949,0.732
19510N2_1.0_0.5,16.75656,17.70112,1176.46,0.416177,0.8044
19290N2_1.0_0.5,16.77758,17.64508,1377.32,0.757047,0.6466
19571N2_1.0_0.5,16.79448,17.54523,1224.55,0.616159,0.695
19130N2_1.0_1.0,16.80082,17.93528,1131.22,0.76948,0.6558
18111N2_1.0_0.5,16.81949,17.56822,1182.75,0.713558,0.6824
20250N2_1.0_0.5,16.82233,17.14647,1357.3,0.387932,0.8022
20640N2_1.0_1.0,16.8471,17.47066,1357.77,0.784943,0.6294
15090N2_1.0_0.5,16.85257,17.29641,1287.8,0.60757,0.7284
13012N2_1.0_1.0,16.86268,17.70789,1110.2,0.557492,0.7438
15163N2_1.0_0.5,16.89399,17.97845,1193.5,0.657274,0.6988
13121N2_1.0_0.5,16.93563,17.90028,1216.71,0.692269,0.6846
20153N2_1.0_1.0,16.9476,17.53913,1223.26,0.793318,0.6546
18111N2_1.0_1.0,16.95474,17.29242,1122.28,0.791681,0.6606
15081N2_1.0_0.5,17.00262,17.15964,1171.32,0.654743,0.7038
15081N2_1.0_1.0,17.011,17.20752,1174.05,0.722862,0.6912
20153N2_1.0_0.5,17.01884,17.62561,1328.71,0.725091,0.6686
18110N2_1.0_0.5,17.02888,17.59061,1235.75,0.637489,0.6878
21052N2_1.0_0.5,17.05085,17.7731,1484.35,0.454106,0.773
21030N2_1.0_1.0,17.09375,17.4475,926.202,0.920954,0.6062
16054N2_1.0_1.0,17.12304,17.7016,1208.5,0.70386,0.6876
17162N3_1.0_1.0,17.128,20.19121,1245.9,0.220028,0.8948
16054N2_1.0_0.5,17.15408,17.73619,1190.37,0.677764,0.696
17220N2_1.0_1.0,17.20539,17.77741,1278.67,0.695161,0.6766
17220N2_1.0_0.5,17.20539,17.82465,1322.44,0.634417,0.6864
20640N2_1.0_0.5,17.24358,18.42947,1484.82,0.664322,0.6696
20040N2_1.0_0.5,17.26889,17.55273,1379.43,0.543313,0.7378
07013N3_1.0_1.0,17.28904,27.19302,1170.28,0.218463,0.899
19182N2_1.0_0.5,17.34556,18.24652,1134.14,0.425734,0.8124
21200N2_1.0_1.0,17.35261,17.80046,1266.06,0.702131,0.6846
21053N2_1.0_0.5,17.3643,19.5738,1566.85,0.433883,0.7846
19420N3_1.0_0.5,17.37711,19.52912,1528.14,0.269441,0.8648
21050N2_1.0_1.0,17.4659,18.24363,1516.08,0.485416,0.768
21030N2_1.0_0.5,17.49288,17.99048,1066.66,0.767043,0.6508
19511N2_1.0_1.0,17.49734,18.3573,1182.58,0.699451,0.686
19230N2_1.0_1.0,17.49889,17.70044,1188.91,0.691889,0.7112
17160N3_1.0_1.0,17.53773,19.36139,1266.64,0.232728,0.8972
13160N2_1.0_0.5,17.58862,18.66189,1240.18,0.58584,0.7316
16055N2_1.0_1.0,17.61477,18.04883,1144.51,0.625995,0.7162
20282N2_1.0_1.0,17.63113,18.50239,1218.15,0.681232,0.69
19281N2_1.0_1.0,17.75118,18.48783,1272.15,0.698468,0.6754
16061N2_1.0_1.0,17.75241,23.20733,1105.24,0.181625,0.918
21050N2_1.0_0.5,17.7783,18.40425,1474.49,0.438785,0.777
16051N2_1.0_0.5,17.79765,18.20287,1169.53,0.648249,0.7052
20151N2_1.0_1.0,17.82291,18.08441,1236.53,0.739636,0.6764
20151N2_1.0_0.5,17.82291,18.08441,1323.17,0.675826,0.6884
13161N2_1.0_1.0,17.84961,18.82862,1691.17,0.506091,0.8002
13161N2_1.0_0.5,17.84961,18.82862,1731.14,0.463615,0.8102
21032N2_1.0_1.0,17.85473,18.51933,1034.75,0.849365,0.6412
20211N2_1.0_1.0,17.89993,18.5355,1234.4,0.596654,0.7316
16051N2_1.0_1.0,17.91831,18.20781,1177.98,0.682022,0.6926
16061N2_1.0_0.5,17.92969,23.70064,1032.21,0.1498,0.9284
19230N2_1.0_0.5,17.98229,18.32349,1184.07,0.60191,0.7212
19470N2_1.0_0.5,17.98537,18.74724,1421.54,0.607006,0.71
17153N2_1.0_1.0,17.99938,18.75964,1132.4,0.626491,0.7158
14090N2_1.0_1.0,18.00888,18.65151,1311.15,0.658499,0.7052
15010N2_1.0_0.5,18.01646,18.84948,1210.51,0.572849,0.7306
21260N2_1.0_1.0,18.02768,18.67919,1231.58,0.776493,0.6696
13100N2_1.0_0.5,18.05069,18.52727,1225.15,0.585221,0.7194
20300N2_1.0_0.5,18.05331,18.26437,1212.17,0.611928,0.7252
19511N2_1.0_0.5,18.05754,18.91594,1198.11,0.599758,0.7178
21320N2_1.0_1.0,18.07174,18.45842,1096.77,0.671827,0.679
21320N2_1.0_0.5,18.07174,18.45842,1160.27,0.612635,0.6964
17160N3_1.0_0.5,18.10954,19.99655,1189.34,0.19972,0.9048
14073N2_1.0_1.0,18.14214,18.78344,1199.14,0.622534,0.7302
14073N2_1.0_0.5,18.14214,18.78344,1217,0.557795,0.7466
20472N2_1.0_1.0,18.17656,18.95316,1039.71,0.547375,0.7622
18080N2_1.0_1.0,18.25081,19.1588,1179.41,0.623699,0.729
20510N2_1.0_0.5,18.25199,19.92871,1305.97,0.495267,0.7632
15253N2_1.0_1.0,18.255,18.79297,1138,0.708921,0.7002
19130N2_1.0_0.5,18.30415,19.00995,1133.41,0.672547,0.6866
20510N2_1.0_1.0,18.3377,19.51516,1278.88,0.55887,0.7518
13191N2_1.0_1.0,18.39267,18.89819,1029.22,0.717187,0.6594
16055N2_1.0_0.5,18.41501,18.67823,1124.78,0.596759,0.7228
20530N2_1.0_1.0,18.42075,18.86673,1335.38,0.732666,0.6956
20530N2_1.0_0.5,18.42075,18.86673,1447.46,0.650529,0.715
16361N2_1.0_1.0,18.42376,19.35024,1355.37,0.55375,0.7636
17155N2_1.0_1.0,18.42939,19.49115,1129.46,0.621127,0.7104
16380N2_1.0_1.0,18.49165,19.23186,1062.71,0.477928,0.7966
07013N3_1.0_0.5,18.50842,27.19302,1123.59,0.19477,0.9084
17162N3_1.0_0.5,18.52073,20.16869,1168.23,0.187426,0.907
21260N2_1.0_0.5,18.56507,19.71351,1253.86,0.679245,0.695
12012N2_1.0_1.0,18.56991,19.12661,1114.54,0.781606,0.6614
12012N2_1.0_0.5,18.56991,19.12853,1125.05,0.711402,0.6812
13072N2_1.0_1.0,18.57191,19.20291,1126.25,0.615196,0.7068
12010N2_1.0_1.0,18.60733,19.07485,1100.7,0.738247,0.6648
12010N2_1.0_0.5,18.60733,19.07485,1103.62,0.668381,0.681
20211N2_1.0_0.5,18.62962,19.65206,1211.85,0.504605,0.755
12011N2_1.0_1.0,18.63318,19.10105,1101.46,0.779505,0.659
12011N2_1.0_0.5,18.63318,19.15145,1115.41,0.709597,0.682
14090N2_1.0_0.5,18.70783,19.08433,1276.85,0.574366,0.7262
13191N2_1.0_0.5,18.73842,19.50767,1099.24,0.646796,0.6722
20320N2_1.0_0.5,18.74464,19.23925,1065.19,0.433681,0.8012
20281N2_1.0_1.0,18.74693,19.4229,1222.82,0.653923,0.7016
15253N2_1.0_0.5,18.79836,19.36227,1177.69,0.604016,0.7222
17153N2_1.0_0.5,18.81365,19.70608,1138.97,0.565443,0.7262
19550N2_1.0_1.0,18.83241,19.22329,1074.22,0.708679,0.6674
14072N2_1.0_1.0,18.83766,19.54346,1241.39,0.549594,0.752
14072N2_1.0_0.5,18.83766,19.54346,1279.11,0.486122,0.764
19520N2_1.0_1.0,18.89042,19.40617,1204.67,0.597436,0.7202
19520N2_1.0_0.5,18.89042,19.40617,1162.57,0.542196,0.7364
17154N2_1.0_1.0,18.89976,19.6165,1039.5,0.618326,0.704
17154N2_1.0_0.5,18.89976,19.6165,1083.78,0.56537,0.7144
17155N2_1.0_0.5,18.92248,19.49115,1094.12,0.570284,0.7252
15010N2_1.0_1.0,18.93756,19.36529,1164.58,0.630883,0.7124
18101N2_1.0_1.0,18.93795,19.47978,1242.43,0.60864,0.7288
19550N2_1.0_0.5,19.01521,19.36688,1093.13,0.641199,0.6834
21032N2_1.0_0.5,19.1915,19.73245,1102.23,0.707418,0.677
16250N3_1.0_0.5,19.247,22.8484,1146.73,0.180998,0.9198
21200N2_1.0_0.5,19.30383,20.05532,1261.09,0.611285,0.7164
21190N2_1.0_1.0,19.33885,20.28099,1050,0.459178,0.7876
16250N3_1.0_1.0,19.37703,20.66656,1241.88,0.215346,0.9088
15252N2_1.0_0.5,19.38671,20.10491,1199.9,0.554406,0.7492
18080N2_1.0_0.5,19.40292,20.40856,1166.73,0.542675,0.7478
20282N2_1.0_0.5,19.43927,19.83754,1257.31,0.590202,0.7184
16032N2_1.0_1.0,19.48416,19.72142,1174.6,0.650829,0.6952
16032N2_1.0_0.5,19.48416,19.72142,1165.94,0.590134,0.712
13072N2_1.0_0.5,19.51535,19.94726,1115.83,0.598194,0.7116
15252N2_1.0_1.0,19.54367,19.80339,1120.07,0.650898,0.7072
16056N2_1.0_1.0,19.61827,20.37076,1117.66,0.598123,0.726
16056N2_1.0_0.5,19.61827,20.33133,1146.65,0.583983,0.7262
19540N2_1.0_0.5,19.75413,20.29887,1169.99,0.71736,0.6526
13012N2_1.0_0.5,19.78171,20.33167,912.201,0.513933,0.7578
21310N2_1.0_1.0,19.78738,20.42169,1171.88,0.624202,0.7242
20281N2_1.0_0.5,19.81046,20.39335,1210.98,0.566542,0.729
19480N2_1.0_1.0,19.88557,21.08162,1274.5,0.551003,0.719
19181N2_1.0_1.0,19.9057,20.30589,1199.55,0.647417,0.7236
19531N2_1.0_1.0,19.96038,20.49177,1312.79,0.508645,0.7566
20152N2_1.0_1.0,20.00605,20.25635,1207.35,0.713438,0.6656
20152N2_1.0_0.5,20.00605,20.25635,1267.78,0.65247,0.6856
21291N3_1.0_1.0,20.02973,20.90882,1280.57,0.552529,0.7756
20150N2_1.0_1.0,20.22852,20.51608,1243.53,0.6883,0.674
20150N2_1.0_0.5,20.22852,20.51608,1282.42,0.629297,0.692
16031N2_1.0_1.0,20.23061,20.5771,1162.11,0.571666,0.7166
16031N2_1.0_0.5,20.23061,20.5771,1184.66,0.515252,0.7324
19181N2_1.0_0.5,20.28639,20.61333,1164.05,0.559299,0.7532
19540N2_1.0_1.0,20.32487,20.62844,838.848,0.778307,0.6372
16361N2_1.0_0.5,20.35375,21.03132,1372.2,0.468549,0.7824
21110N3_1.0_1.0,20.49272,21.24502,1658.04,0.495977,0.7604
19352N2_1.0_0.5,20.557,21.2001,1263.85,0.676397,0.669
21110N3_1.0_0.5,20.67752,21.81068,1663.7,0.420173,0.7912
15251N2_1.0_1.0,20.71433,21.05125,1134.77,0.603105,0.7364
