Number,structure,111K,231K,296K
86,13191N2,3.0038090651035443,1.105349104908162,0.8062908197775326
87,14000N2,3.1023109395441217,1.1095938822643425,0.7922144537750325
88,14010N2,3.390348194486806,1.2804959994745213,0.9299147392413057
89,14020N2,3.7988108822098257,1.5301790914236286,1.1378405408607113
90,14030N2,5.097822287067756,2.0258835083901596,1.5629837894377738
91,14031N2,4.998898923938374,2.0456071672946186,1.5132345020969455
92,14040N2,5.020349674926119,1.9017339672740676,1.4559675303616701
93,14050N3,6.982804883633612,2.6009867017892425,1.9252736113480216
94,14051N3,5.948351227082119,2.2417365599293597,1.6406075807598175
95,14060N2,5.474644837697622,1.9064087491680957,1.4397056161709534
96,14070N2,4.558899547887564,1.7015316035878105,1.2663676206721706
97,14071N2,4.4676359724434835,1.6628777565387547,1.260004568123249
98,14072N2,7.885833148550855,3.1254590164598275,2.3556798347507986
99,14073N2,7.701451175628119,3.088167595456411,2.3149047341882247
100,14080N2,5.2645687379586095,2.0098194973316588,1.5373066196245335
101,14090N2,4.022247467052331,1.5467477587102139,1.1393495952828365
102,14091N2,3.822066970622944,1.3944021624905258,1.0200556605441182
103,14100N2,3.861999114561763,1.37657918867634,1.0245426344120259
104,15000N2,0.007034207164487897,0.3971788381833106,0.2131233391262683
105,15010N2,4.160007123490716,1.530394925865709,1.1385381661367004
106,15020N2,7.969614589751635,3.397683745768025,2.5606527310801086
107,15021N2,7.582615374317428,3.2003144464604643,2.4377037526028595
108,15030N2,3.5331315843511684,1.234004763379594,0.923309576877975
109,15031N2,4.6378365428638855,1.6943929442837933,1.2970232828121375
110,15040N2,2.6063619516871683,1.0115192154655126,0.7360991994866415
111,15050N2,2.08431929821763,0.8039415885838824,0.5710325097592517
112,15060N2,3.348144214324832,1.1338630826611942,0.8201148576642481
113,15061N2,4.073858016540637,1.399412267901448,1.0462543326554012
114,15070N2,4.736064431176301,1.7611854380960446,1.3443365030360803
115,15071N2,4.802278606042866,1.7830008376629278,1.353646078599025
116,15072N2,6.688352038601059,2.875380795760009,2.153773595017227
117,15080N2,5.768632131847836,2.5092675900332635,1.843157408451194
118,15081N2,6.76935659184411,2.8695030937922295,2.1284203428680333
119,15090N2,6.709013225555614,2.8627931606671146,2.1239101977352686
120,15091N2,6.185354899168634,2.6654268153045058,2.0000914620522035
121,15100N2,5.186666230701053,1.9554317819923046,1.514022270409466
122,15101N2,3.018413770581671,1.1046362049313205,0.8253821544789715
123,15110N2,4.579259438021224,1.6307110464589487,1.2331443653553302
124,15111N2,3.273888404169437,1.2929008614469293,0.9738019207834834
125,15120N2,6.4425115392129015,2.525227287699746,1.963334921741871
126,15130N2,4.579998660413678,1.6337353401587034,1.2441978512097884
127,15131N2,5.332233389676479,1.9877518879668494,1.5265147354328543
128,15140N2,5.292027345115796,2.0052765400155423,1.5532328626240823
129,15150N2,5.970842325671176,2.596450611479083,1.9304135114487082
130,15160N2,0.8417533434616556,0.28946170482954264,0.2048321180625034
131,15161N2,2.679921940658877,0.9231585964217996,0.6863227380012553
132,15162N2,2.5713555443587732,0.9217818160447132,0.6617168165329425
133,15163N2,3.7504118644639846,1.3152507403285458,0.982156994651037
134,15170N2,2.2369060588742853,0.8105697010766203,0.5802541960498425
135,15171N2,2.9704909171422216,1.0027189519686137,0.736645347211786
136,15180N2,3.763848875429277,1.3575500147953232,1.0326968046351788
137,15181N2,4.006313497081801,1.4786517003399433,1.1425945065679188
138,15182N2,3.871446423066893,1.4124808117679422,1.0636119975499818
139,15183N2,3.7847162474451976,1.3557109417449111,1.033486599379118
140,15184N2,4.011770146470489,1.494345447060062,1.1377175116470926
141,15185N2,3.908549313444944,1.4158307905284349,1.078200605797306
142,15186N2,5.582441582929309,2.214367009058296,1.720751922733309
143,15190N2,2.288237639553488,0.9286892832478579,0.6488614449749616
144,15200N3,5.07601410746989,2.0155882603631383,1.461193272002295
145,15201N3,15.491624344761574,6.713572233204803,5.336671337858133
146,15202N3,10.036632180144034,3.7291794005541186,2.853677930037471
