20172N2, [1.9731981754302979, 0.7951139807701111, 0.5252393484115601, 0.799399197101593, 0.5234822630882263, 0.35699182748794556, 0.49680981040000916, 0.32311707735061646, 0.2169765681028366, 0.2686047852039337, 0.688592255115509, 0.6365192532539368, 0.07937431335449219, 0.265412837266922, 0.35100415349006653], [2.160828113555908, 0.869790256023407, 0.5785918831825256, 1.0987783670425415, 0.5979570150375366, 0.4571293592453003, 0.6233259439468384, 0.4316490888595581, 0.33194321393966675, 0.38702094554901123, 0.7368857860565186, 0.599323570728302, 0.20564788579940796, 0.4464353322982788, 0.4521740674972534]
20541N2, [1.223695158958435, 0.61947101354599, 0.3923732340335846, 0.386564165353775, 0.26956722140312195, 0.17947512865066528, 0.13744746148586273, 0.19781187176704407, 0.16039296984672546, 0.08269570022821426, 0.2150924801826477, 0.266315221786499, 0.014625712297856808, 0.05396798625588417, 0.07930877059698105], [0.7220121622085571, 0.16874688863754272, -0.0020662546157836914, 0.07634568214416504, 0.1547994613647461, 0.07915771007537842, -0.2852969169616699, 0.13276225328445435, 0.01341259479522705, -0.6815687417984009, 0.0595853328704834, 0.1635475754737854, -0.5335276126861572, -0.25881969928741455, 0.07177150249481201]
21082N2, [3.85992431640625, 1.4973341226577759, 1.0590264797210693, 1.8808138370513916, 0.9690889716148376, 0.7032322883605957, 1.2059448957443237, 0.6673969626426697, 0.5204660892486572, 1.428253173828125, 1.3256843090057373, 1.0441452264785767, 0.528602659702301, 0.9118874073028564, 0.8591403365135193], [3.823330879211426, 1.5623891353607178, 1.079087257385254, 2.14548921585083, 0.950019359588623, 0.6974557638168335, 1.4518296718597412, 0.7568039298057556, 0.5723963379859924, 1.6629934310913086, 1.3051897287368774, 1.029714822769165, 0.8069843053817749, 0.9521756768226624, 0.881073534488678]
20510N2, [4.358625888824463, 1.7451934814453125, 1.2287793159484863, 1.965968370437622, 0.9162218570709229, 0.6381254196166992, 1.1824946403503418, 0.6231715679168701, 0.4413836598396301, 1.2196037769317627, 1.3266209363937378, 1.0368229150772095, 0.3997611999511719, 0.85701984167099, 0.8536844849586487], [4.472086429595947, 1.7613378763198853, 1.2939364910125732, 1.6906521320343018, 0.8935177326202393, 0.652613639831543, 0.9913411736488342, 0.6278659701347351, 0.4751766324043274, 0.9648656249046326, 1.1604926586151123, 1.0146197080612183, 0.36662381887435913, 0.6140589714050293, 0.6501197814941406]
20321N2, [4.0716047286987305, 1.5824586153030396, 1.1384097337722778, 1.2978988885879517, 0.7941901087760925, 0.5755177736282349, 0.7839168906211853, 0.5310136079788208, 0.40556514263153076, 0.5457461476325989, 1.033364176750183, 0.9838744401931763, 0.1312054842710495, 0.4238232970237732, 0.5167771577835083], [3.4878578186035156, 1.3492845296859741, 0.9609802961349487, 1.177242398262024, 0.7278746366500854, 0.4648188352584839, 0.6425687074661255, 0.4878256916999817, 0.35066521167755127, 0.5117006897926331, 0.9205749034881592, 0.8509725332260132, 0.17395144701004028, 0.4029984474182129, 0.47167015075683594]
18080N2, [4.271737575531006, 1.6790080070495605, 1.1676057577133179, 1.7196420431137085, 0.8623418807983398, 0.5985027551651001, 1.0077037811279297, 0.6318961977958679, 0.4386346638202667, 0.6806226372718811, 1.2876113653182983, 1.0831947326660156, 0.2043721079826355, 0.6012953519821167, 0.747752845287323], [4.1356520652771, 1.5907881259918213, 1.1601451635360718, 1.6168403625488281, 0.8153408169746399, 0.5398407578468323, 0.9295637607574463, 0.5828269124031067, 0.4616292119026184, 0.8322384357452393, 1.205027461051941, 0.9567312002182007, 0.24560034275054932, 0.5516536235809326, 0.6718413829803467]
19070N2, [4.229209899902344, 1.6245743036270142, 1.1690993309020996, 1.878936767578125, 0.9499081969261169, 0.6724733710289001, 1.103240966796875, 0.6932443380355835, 0.5072817206382751, 1.289077639579773, 1.3716543912887573, 1.0968446731567383, 0.42759236693382263, 0.8709439039230347, 0.8775349259376526], [3.7776265144348145, 1.4573931694030762, 1.0390994548797607, 1.6486210823059082, 0.8388510346412659, 0.5493575930595398, 1.0036261081695557, 0.6538171172142029, 0.414203405380249, 1.0175273418426514, 1.2606860399246216, 1.0866360664367676, 0.35384464263916016, 0.7538526058197021, 0.7788279056549072]
12024N2, [4.048713684082031, 1.545878529548645, 1.1239113807678223, 1.9741567373275757, 0.9736489653587341, 0.6969724893569946, 1.2047076225280762, 0.7470166087150574, 0.53599613904953, 1.3188728094100952, 1.4642713069915771, 1.1571468114852905, 0.43206125497817993, 0.9117900729179382, 0.9372124671936035], [3.586132049560547, 1.383028507232666, 0.9741633534431458, 1.754966378211975, 0.8861685395240784, 0.6257339715957642, 1.1023752689361572, 0.6658726930618286, 0.4441487193107605, 1.1542034149169922, 1.2454068660736084, 1.026938557624817, 0.4734393358230591, 0.801837682723999, 0.7479202747344971]
16056N2, [3.344790458679199, 1.3619568347930908, 0.9582647681236267, 2.8938090801239014, 1.287894368171692, 0.9004532694816589, 2.386737823486328, 1.1435604095458984, 0.8014443516731262, 2.734119176864624, 1.4769014120101929, 1.0158865451812744, 2.0429329872131348, 1.4010800123214722, 1.0185531377792358], [3.352612018585205, 1.4003398418426514, 0.9854406118392944, 2.5204780101776123, 1.130845546722412, 0.7764217853546143, 1.8354191780090332, 0.8974934816360474, 0.7344839572906494, 2.179471969604492, 1.570493459701538, 1.0961357355117798, 1.08249032497406, 1.3220652341842651, 1.1420044898986816]
13160N2, [3.7073943614959717, 1.410032033920288, 0.982431948184967, 1.43318772315979, 0.7549046277999878, 0.5452226400375366, 0.8068311810493469, 0.582836925983429, 0.42526939511299133, 0.5250499844551086, 1.1008837223052979, 0.9922294616699219, 0.14259524643421173, 0.48201504349708557, 0.608331561088562], [3.9892797470092773, 1.5645365715026855, 1.147970199584961, 1.4982730150222778, 0.7903083562850952, 0.5344833135604858, 0.8543853163719177, 0.5488237142562866, 0.4401695728302002, 0.721207320690155, 1.0846421718597412, 0.8989871144294739, 0.22734534740447998, 0.5342423915863037, 0.5753257870674133]
